"acres"|"acquisitioncost"|"areaname"|"agency"
4894.20138532879|0|"Grant"|"CITY-COUNTY"
11277.388948669|0|"Grays Harbor"|"CITY-COUNTY"
930.573931605019|0|"Island"|"CITY-COUNTY"
683.64493941834|0|"Jefferson"|"CITY-COUNTY"
31626.7471225066|0|"King"|"CITY-COUNTY"
3506.41011882692|0|"Kitsap"|"CITY-COUNTY"
2076.68216914429|0|"Kittitas"|"CITY-COUNTY"
882.167645064161|0|"Klickitat"|"CITY-COUNTY"
7110.67650064637|0|"Lewis"|"CITY-COUNTY"
270.625694746532|0|"Lincoln"|"CITY-COUNTY"
2745.27144700348|0|"Mason"|"CITY-COUNTY"
994.972240763673|0|"Okanogan"|"CITY-COUNTY"
1020.95371098979|0|"Pacific"|"CITY-COUNTY"
1598.56287450505|0|"Pend Oreille"|"CITY-COUNTY"
5533.06201075162|0|"Pierce"|"CITY-COUNTY"
985.908312311227|0|"San Juan"|"CITY-COUNTY"
5169.58454701792|0|"Skagit"|"CITY-COUNTY"
408.233025964415|0|"Skamania"|"CITY-COUNTY"
9055.7247693691|0|"Snohomish"|"CITY-COUNTY"
6747.71299765623|0|"Spokane"|"CITY-COUNTY"
743.081872683391|0|"Stevens"|"CITY-COUNTY"
2852.13316089714|0|"Thurston"|"CITY-COUNTY"
58.9618722221624|0|"Wahkiakum"|"CITY-COUNTY"
2112.14649787832|0|"Walla Walla"|"CITY-COUNTY"
5603.12506671786|0|"Whatcom"|"CITY-COUNTY"
0.142595485388954|0|"Whitman"|"CITY-COUNTY"
2719.18859486518|0|"Yakima"|"CITY-COUNTY"
24.6144758986337|0|"Adams"|"CONSERVATION"
857.369483536875|1464000|"Chelan"|"CONSERVATION"
121.194596797898|247500|"Clallam"|"CONSERVATION"
85.9501046477558|4912000|"Clark"|"CONSERVATION"
31.6488051313028|0|"Cowlitz"|"CONSERVATION"
80.6202375918768|10000|"Douglas"|"CONSERVATION"
47.3176209263136|0|"Franklin"|"CONSERVATION"
16.9984481028615|0|"Grant"|"CONSERVATION"
1797.69181888895|5432500|"Grays Harbor"|"CONSERVATION"
13.5179260542537|1700000|"Island"|"CONSERVATION"
1216.14845563915|19010000|"Jefferson"|"CONSERVATION"
6057.38494741451|84885500|"King"|"CONSERVATION"
796.257941821208|20198050|"Kitsap"|"CONSERVATION"
1705.21212944381|18357000|"Klickitat"|"CONSERVATION"
45.9872858405195|5949000|"Lewis"|"CONSERVATION"
46.2830162987391|0|"Lincoln"|"CONSERVATION"
386.86508371545|9534800|"Mason"|"CONSERVATION"
6017.88386357188|215000|"Okanogan"|"CONSERVATION"
1404.25441732755|1189000|"Pacific"|"CONSERVATION"
613.105607306925|1130000|"Pierce"|"CONSERVATION"
33.8479968804533|0|"San Juan"|"CONSERVATION"
1815.46137434171|5574750|"Skagit"|"CONSERVATION"
786.638795733526|12901000|"Skamania"|"CONSERVATION"
7033.74865236483|26345000|"Snohomish"|"CONSERVATION"
34.5740339191217|0|"Spokane"|"CONSERVATION"
61.349184486157|220000|"Stevens"|"CONSERVATION"
375.528998680883|8873500|"Thurston"|"CONSERVATION"
44.0512804648967|667000|"Wahkiakum"|"CONSERVATION"
353.564473136314|24000|"Whatcom"|"CONSERVATION"
300.387835149958|1733200|"Yakima"|"CONSERVATION"
1.05487057744974|30000|"Adams"|"DEVELOPED RECREATION"
211.126242336313|1481396|"Asotin"|"DEVELOPED RECREATION"
9.68809727781719|0|"Benton"|"DEVELOPED RECREATION"
106.75251232622|916818.05|"Chelan"|"DEVELOPED RECREATION"
166.071457533115|3022449.28|"Clallam"|"DEVELOPED RECREATION"
170.34613999082|835571.89|"Clark"|"DEVELOPED RECREATION"
7.08666829563984|2|"Columbia"|"DEVELOPED RECREATION"
75.1174679159977|0|"Cowlitz"|"DEVELOPED RECREATION"
34.0691888405655|124000|"Douglas"|"DEVELOPED RECREATION"
9.77578392275515|11000|"Ferry"|"DEVELOPED RECREATION"
428.516094756045|4324|"Franklin"|"DEVELOPED RECREATION"
673.348197462735|128917|"Grant"|"DEVELOPED RECREATION"
152.611504810545|891904.35|"Grays Harbor"|"DEVELOPED RECREATION"
215.208307119386|11165295.76|"Island"|"DEVELOPED RECREATION"
265.094824140395|1274908.08|"Jefferson"|"DEVELOPED RECREATION"
734.822937274313|16314389.15|"King"|"DEVELOPED RECREATION"
47.1290749752906|634848.4|"Kitsap"|"DEVELOPED RECREATION"
412.616767019428|3574252.26|"Kittitas"|"DEVELOPED RECREATION"
1110.95921001096|649394|"Klickitat"|"DEVELOPED RECREATION"
129.484868300739|2090613.91|"Lewis"|"DEVELOPED RECREATION"
160.877192495949|7270597.54|"Mason"|"DEVELOPED RECREATION"
339.761222921366|4279544.41|"Okanogan"|"DEVELOPED RECREATION"
609.279121543613|7231702.71|"Pacific"|"DEVELOPED RECREATION"
33.0254235572128|20000|"Pend Oreille"|"DEVELOPED RECREATION"
175.014418693289|5335080|"Pierce"|"DEVELOPED RECREATION"
803.709454537703|1225797.29|"San Juan"|"DEVELOPED RECREATION"
439.430438108749|2590519.74|"Skagit"|"DEVELOPED RECREATION"
68.0820833300239|2826361.49|"Skamania"|"DEVELOPED RECREATION"
563.830080343561|11572739.88|"Snohomish"|"DEVELOPED RECREATION"
1115.621180648|563937.16|"Spokane"|"DEVELOPED RECREATION"
247.220457996871|4813051|"Thurston"|"DEVELOPED RECREATION"
38.3888752206444|24000|"Wahkiakum"|"DEVELOPED RECREATION"
41.2327163357388|0|"Walla Walla"|"DEVELOPED RECREATION"
276.804557350469|3448313|"Whatcom"|"DEVELOPED RECREATION"
78.4579422901777|671|"Whitman"|"DEVELOPED RECREATION"
198.234741539995|55950.88|"Yakima"|"DEVELOPED RECREATION"
211.819572655134|266200|"Adams"|"DFW"
8841.67221298701|19213646|"Asotin"|"DFW"
1124.16046395266|0|"Benton"|"DFW"
5393.53722256991|3312000|"Chelan"|"DFW"
