"acres"|"acquisitioncost"|"areaname"|"agency"
157.039681740159|0|"43"|"CITY-COUNTY"
845.984269966803|0|"44"|"CITY-COUNTY"
708.75698598235|0|"45"|"CITY-COUNTY"
239.944840826323|0|"46"|"CITY-COUNTY"
986.672876262402|0|"47"|"CITY-COUNTY"
434.354172717383|0|"48"|"CITY-COUNTY"
1059.08069835728|0|"49"|"CITY-COUNTY"
68.6023345842919|1130000|"02"|"CONSERVATION"
34.5740339191217|0|"04"|"CONSERVATION"
5649.89716485103|47145500|"05"|"CONSERVATION"
5990.32842263558|220000|"07"|"CONSERVATION"
71.9320968249473|0|"09"|"CONSERVATION"
13.5179260542537|1700000|"10"|"CONSERVATION"
1043.89279465406|1689000|"12"|"CONSERVATION"
46.2830162987391|0|"13"|"CONSERVATION"
2733.69607303005|26332700|"14"|"CONSERVATION"
58.5426872972352|447000|"15"|"CONSERVATION"
15.0924441348842|1488000|"17"|"CONSERVATION"
70.8576605128723|4912000|"18"|"CONSERVATION"
3025.39511072624|6945500|"19"|"CONSERVATION"
94.7769434052527|5949000|"20"|"CONSERVATION"
145.039806016406|5350000|"22"|"CONSERVATION"
1557.94545839219|19600500|"24"|"CONSERVATION"
0.300692830689829|0|"26"|"CONSERVATION"
597.066895521833|0|"28"|"CONSERVATION"
407.470998689326|37740000|"31"|"CONSERVATION"
1343.60705013781|31632350|"35"|"CONSERVATION"
7719.96069247787|55177000|"39"|"CONSERVATION"
1158.42323478012|5574750|"40"|"CONSERVATION"
324.155342134216|24000|"42"|"CONSERVATION"
34.1000112052629|0|"44"|"CONSERVATION"
161.387924780868|4430302|"02"|"DEVELOPED RECREATION"
1.24547152380462|34.75|"03"|"DEVELOPED RECREATION"
741.12745564798|81885.5|"04"|"DEVELOPED RECREATION"
603.723822920132|13967548.15|"05"|"DEVELOPED RECREATION"
185.261954696601|99460.75|"06"|"DEVELOPED RECREATION"
222.799225161213|518135.41|"07"|"DEVELOPED RECREATION"
812.200174038311|1518008|"09"|"DEVELOPED RECREATION"
450.589072421426|12097645.69|"10"|"DEVELOPED RECREATION"
390.872308989789|5215818.96|"12"|"DEVELOPED RECREATION"
1085.96675221279|3703834.26|"13"|"DEVELOPED RECREATION"
1183.41819582492|3475755.49|"14"|"DEVELOPED RECREATION"
193.860158620422|55950.88|"15"|"DEVELOPED RECREATION"
62.6595662969601|5|"16"|"DEVELOPED RECREATION"
161.886255038471|835571.89|"18"|"DEVELOPED RECREATION"
833.550968159737|8524606.73|"19"|"DEVELOPED RECREATION"
231.774956637702|2799613.91|"20"|"DEVELOPED RECREATION"
25.4681337368267|100550|"22"|"DEVELOPED RECREATION"
27.8639323987471|58002|"23"|"DEVELOPED RECREATION"
477.761371787816|4776086.13|"24"|"DEVELOPED RECREATION"
11.7609614776785|46938|"26"|"DEVELOPED RECREATION"
0.264895881346952|0|"30"|"DEVELOPED RECREATION"
82.3740242207585|1646790|"31"|"DEVELOPED RECREATION"
0.404890054511962|201|"33"|"DEVELOPED RECREATION"
1.1419783408802|13000|"34"|"DEVELOPED RECREATION"
301.79386765295|9370944.94|"35"|"DEVELOPED RECREATION"
696.481641232819|11939839.88|"39"|"DEVELOPED RECREATION"
1058.92965899933|4286676.1|"40"|"DEVELOPED RECREATION"
48.757797742326|686850|"41"|"DEVELOPED RECREATION"
92.9824648062943|428504|"42"|"DEVELOPED RECREATION"
0.956233767088337|0|"48"|"DEVELOPED RECREATION"
0.584006729394688|0|"49"|"DEVELOPED RECREATION"
7.65834021451285|440000|"02"|"DFW"
1.02504800707136|876000|"04"|"DFW"
5.17369058110699|0|"05"|"DFW"
9266.60730134714|28576723|"07"|"DFW"
0.225705737149998|0|"08"|"DFW"
11355.1191940412|21801846|"09"|"DFW"
1490.76591128878|522700|"10"|"DFW"
17969.2774201324|36757634|"12"|"DFW"
53612.4147085368|36958027|"13"|"DFW"
15419.7112150928|19394663|"14"|"DFW"
992.532092931502|250|"15"|"DFW"
3410.77968868385|1182000|"16"|"DFW"
7.66531097468359|0|"17"|"DFW"
21.052210548349|0|"18"|"DFW"
1863.48475592711|7323136|"19"|"DFW"
1773.75085321797|2304000|"20"|"DFW"
114.4228762241|0|"22"|"DFW"
567.674585971537|6404800|"24"|"DFW"
0.300692830689829|0|"26"|"DFW"
619.467375281063|0|"28"|"DFW"
1.54403324433975|7600|"31"|"DFW"
425.388695386846|4224600|"35"|"DFW"
40.2847450031252|0|"38"|"DFW"
762.721906789892|250000|"39"|"DFW"
259.686384729201|1864000|"40"|"DFW"
580.745972663781|1345122|"42"|"DFW"
304.091240726002|3230000|"44"|"DFW"
77.8892978688383|0|"45"|"DFW"
453.118956584109|500000|"49"|"DFW"
203.908149876384|0|"01"|"DNR AQUATIC"
483.021584531931|0|"02"|"DNR AQUATIC"
68.2481686958066|0|"03"|"DNR AQUATIC"
429.9172799722|0|"04"|"DNR AQUATIC"
475.431767367266|0|"05"|"DNR AQUATIC"
247.251002165869|0|"06"|"DNR AQUATIC"
6127.06592285961|0|"07"|"DNR AQUATIC"
1918.28522578811|0|"08"|"DNR AQUATIC"
4744.86990918462|0|"09"|"DNR AQUATIC"
47634.5642782277|42075|"10"|"DNR AQUATIC"
73.7365841162239|0|"11"|"DNR AQUATIC"
10570.5553374107|0|"12"|"DNR AQUATIC"
6391.03320261029|0|"13"|"DNR AQUATIC"
4714.94707498254|0|"14"|"DNR AQUATIC"
498.765960524421|0|"15"|"DNR AQUATIC"
5376.16789586021|0|"16"|"DNR AQUATIC"
27.3905138786783|0|"17"|"DNR AQUATIC"
1089.82732046645|0|"18"|"DNR AQUATIC"
