"acres"|"acquisitioncost"|"areaname"|"agency"
434.255317379156|0|"48"|"CITY-COUNTY"
1059.08364686625|0|"49"|"CITY-COUNTY"
15649.7431294525|0|"5"|"CITY-COUNTY"
2828.0411103066|0|"6"|"CITY-COUNTY"
4133.62224481201|0|"7"|"CITY-COUNTY"
1507.71452851595|0|"8"|"CITY-COUNTY"
2378.50328471225|0|"9"|"CITY-COUNTY"
13.5179260542537|1700000|"10"|"CONSERVATION"
1043.89279465406|1689000|"12"|"CONSERVATION"
46.2830162987391|0|"13"|"CONSERVATION"
2733.69607303005|26332700|"14"|"CONSERVATION"
58.5426872972352|447000|"15"|"CONSERVATION"
15.1009903478621|1488000|"17"|"CONSERVATION"
70.8491142998912|4912000|"18"|"CONSERVATION"
3025.39511072624|6945500|"19"|"CONSERVATION"
68.3940829408949|1130000|"2"|"CONSERVATION"
94.9851950486496|5949000|"20"|"CONSERVATION"
145.039806016406|5350000|"22"|"CONSERVATION"
1557.94545839219|19600500|"24"|"CONSERVATION"
0.300692830689829|0|"26"|"CONSERVATION"
597.066895521833|0|"28"|"CONSERVATION"
407.470998689326|37740000|"31"|"CONSERVATION"
1343.60705013781|31632350|"35"|"CONSERVATION"
7720.16490631184|61971000|"39"|"CONSERVATION"
34.5740339191217|0|"4"|"CONSERVATION"
1158.42323478012|5574750|"40"|"CONSERVATION"
324.155342134216|24000|"42"|"CONSERVATION"
34.1000112052629|0|"44"|"CONSERVATION"
5649.69295101704|47145500|"5"|"CONSERVATION"
5990.32842263558|220000|"7"|"CONSERVATION"
71.9320968249473|0|"9"|"CONSERVATION"
450.589072421426|12097645.69|"10"|"DEVELOPED RECREATION"
390.876552324599|5215818.96|"12"|"DEVELOPED RECREATION"
1085.95454256993|3703834.26|"13"|"DEVELOPED RECREATION"
1183.41647300719|3475755.49|"14"|"DEVELOPED RECREATION"
193.860158620422|55950.88|"15"|"DEVELOPED RECREATION"
62.6595662969601|5|"16"|"DEVELOPED RECREATION"
161.887977856198|835571.89|"18"|"DEVELOPED RECREATION"
833.622533689216|8524631.73|"19"|"DEVELOPED RECREATION"
161.335705491433|4430302|"2"|"DEVELOPED RECREATION"
231.75561039763|2799613.91|"20"|"DEVELOPED RECREATION"
25.4681337368267|100550|"22"|"DEVELOPED RECREATION"
27.8639323987471|58002|"23"|"DEVELOPED RECREATION"
477.761371787817|4776086.13|"24"|"DEVELOPED RECREATION"
11.7609614776785|46938|"26"|"DEVELOPED RECREATION"
1.20981398204801|34.75|"3"|"DEVELOPED RECREATION"
0.264895881346952|0|"30"|"DEVELOPED RECREATION"
82.3740242207585|1646790|"31"|"DEVELOPED RECREATION"
0.404890054511962|201|"33"|"DEVELOPED RECREATION"
1.1419783408802|13000|"34"|"DEVELOPED RECREATION"
301.79386765295|9370944.94|"35"|"DEVELOPED RECREATION"
696.481641232818|11939839.88|"39"|"DEVELOPED RECREATION"
741.126108787382|81885.5|"4"|"DEVELOPED RECREATION"
1058.92965899933|4286676.1|"40"|"DEVELOPED RECREATION"
48.757797742326|686850|"41"|"DEVELOPED RECREATION"
92.9824648062943|428504|"42"|"DEVELOPED RECREATION"
0.956233767088337|0|"48"|"DEVELOPED RECREATION"
0.584006729394688|0|"49"|"DEVELOPED RECREATION"
603.723822920132|13967548.15|"5"|"DEVELOPED RECREATION"
185.292374791003|99460.75|"6"|"DEVELOPED RECREATION"
222.800572021809|518135.41|"7"|"DEVELOPED RECREATION"
812.213377793719|1518008|"9"|"DEVELOPED RECREATION"
1490.76591128878|522700|"10"|"DFW"
17967.4491201853|36757634|"12"|"DFW"
53613.5512529785|36958027|"13"|"DFW"
15419.9654863088|19394663|"14"|"DFW"
992.532092931501|250|"15"|"DFW"
3410.00813389159|1182000|"16"|"DFW"
7.66531097468359|0|"17"|"DFW"
21.0539333660759|0|"18"|"DFW"
1863.48475592711|7323136|"19"|"DFW"
7.65672801441522|440000|"2"|"DFW"
1773.75085321797|2304000|"20"|"DFW"
114.452869235406|0|"22"|"DFW"
567.674585971537|6404800|"24"|"DFW"
0.300692830689829|0|"26"|"DFW"
619.437382269757|0|"28"|"DFW"
1.54564544443738|447600|"31"|"DFW"
425.388695386846|4224600|"35"|"DFW"
40.2265479025365|0|"38"|"DFW"
762.721906789892|250000|"39"|"DFW"
1.02504800707136|876000|"4"|"DFW"
259.686384729201|1864000|"40"|"DFW"
580.745972663781|1345122|"42"|"DFW"
304.149437826591|3230000|"44"|"DFW"
77.8892978688383|0|"45"|"DFW"
453.118956584109|500000|"49"|"DFW"
5.17369058110699|0|"5"|"DFW"
9267.1346874054|28576723|"7"|"DFW"
0.803787331036615|0|"8"|"DFW"
11355.2210426531|21801846|"9"|"DFW"
203.34614118441|0|"1"|"DNR AQUATIC"
47633.4714972214|42075|"10"|"DNR AQUATIC"
73.6749956939101|0|"11"|"DNR AQUATIC"
10572.2187208729|0|"12"|"DNR AQUATIC"
6388.29707012649|0|"13"|"DNR AQUATIC"
4712.8919305552|0|"14"|"DNR AQUATIC"
499.726864568304|0|"15"|"DNR AQUATIC"
5374.47801425864|0|"16"|"DNR AQUATIC"
27.3126584077413|0|"17"|"DNR AQUATIC"
1089.38544083588|0|"18"|"DNR AQUATIC"
37081.819481708|509000|"19"|"DNR AQUATIC"
482.335718167366|0|"2"|"DNR AQUATIC"
2491.44674440767|0|"20"|"DNR AQUATIC"
2714.8411949585|0|"21"|"DNR AQUATIC"
3267.91765025988|0|"22"|"DNR AQUATIC"
15225.6348740777|20000|"23"|"DNR AQUATIC"
193704.237496015|192921|"24"|"DNR AQUATIC"
3.56153542258147|0|"25"|"DNR AQUATIC"
10977.4270272728|910000|"26"|"DNR AQUATIC"
1988.9436000379|0|"27"|"DNR AQUATIC"
4264.19728990225|0|"28"|"DNR AQUATIC"
37.9060574311768|0|"29"|"DNR AQUATIC"
68.4368259184178|0|"3"|"DNR AQUATIC"
957.057328115323|0|"30"|"DNR AQUATIC"
306.547576965599|0|"31"|"DNR AQUATIC"
1603.87460612938|0|"32"|"DNR AQUATIC"
1196.87751516026|0|"33"|"DNR AQUATIC"
8882.08872939894|13000|"34"|"DNR AQUATIC"
12932.5352717706|860000|"35"|"DNR AQUATIC"
2645.0117503712|0|"36"|"DNR AQUATIC"
879.721279170671|0|"37"|"DNR AQUATIC"
5021.85777740279|0|"38"|"DNR AQUATIC"
2154.40883784496|0|"39"|"DNR AQUATIC"
429.76977498823|0|"4"|"DNR AQUATIC"
76968.5343464263|115950|"40"|"DNR AQUATIC"
1543.31185504204|0|"41"|"DNR AQUATIC"
42000.7272497547|0|"42"|"DNR AQUATIC"
323.410158724341|0|"43"|"DNR AQUATIC"
382.385022241232|0|"44"|"DNR AQUATIC"
364.898359461583|0|"45"|"DNR AQUATIC"
953.316398537975|0|"46"|"DNR AQUATIC"
168.149954069743|0|"47"|"DNR AQUATIC"
1093.17731623478|0|"48"|"DNR AQUATIC"
915.348222992147|0|"49"|"DNR AQUATIC"
475.467184752742|0|"5"|"DNR AQUATIC"
247.221147600563|0|"6"|"DNR AQUATIC"
6126.68505113616|0|"7"|"DNR AQUATIC"
1917.88605540211|0|"8"|"DNR AQUATIC"
4746.44005295415|0|"9"|"DNR AQUATIC"
50.3580320028005|0|"1"|"DNR UPLANDS"
8478.13868741549|4250539|"10"|"DNR UPLANDS"
1.44002394033398|0|"11"|"DNR UPLANDS"
53932.8615110338|1689000|"12"|"DNR UPLANDS"
67504.2846291147|196732078|"13"|"DNR UPLANDS"
71499.1594146101|120260678|"14"|"DNR UPLANDS"
4389.59039547056|447000|"15"|"DNR UPLANDS"
14873.6076169467|20151587.62|"16"|"DNR UPLANDS"
38.4860559389017|1488000|"17"|"DNR UPLANDS"
5071.00453133127|4912000|"18"|"DNR UPLANDS"
34827.9374449269|44441500|"19"|"DNR UPLANDS"
4844.14224551958|1230000|"2"|"DNR UPLANDS"
35900.9720425596|54647500|"20"|"DNR UPLANDS"
0.509814180097363|0|"21"|"DNR UPLANDS"
156.115408468724|5650000|"22"|"DNR UPLANDS"
208.07158681613|0|"23"|"DNR UPLANDS"
86639.0867281947|80885650|"24"|"DNR UPLANDS"
1.57145021273408|0|"25"|"DNR UPLANDS"
263.095481604692|0|"26"|"DNR UPLANDS"
0.111004990540227|0|"27"|"DNR UPLANDS"
1.73071899368917|0|"29"|"DNR UPLANDS"
0.105569339653292|0|"3"|"DNR UPLANDS"
5.86140540766554|0|"30"|"DNR UPLANDS"
9123.97875920587|64695000|"31"|"DNR UPLANDS"
11.3684344002296|0|"32"|"DNR UPLANDS"
16.576803726742|8000000|"33"|"DNR UPLANDS"
25078.0201422497|86600350|"35"|"DNR UPLANDS"
0.0304614045879025|0|"36"|"DNR UPLANDS"
0.0481618793528161|0|"37"|"DNR UPLANDS"
2.07510059046105|12900000|"38"|"DNR UPLANDS"
52398.1483357418|134969900|"39"|"DNR UPLANDS"
714.942777591588|0|"4"|"DNR UPLANDS"
3906.45461247573|6276000|"40"|"DNR UPLANDS"
10.0022843032251|0|"41"|"DNR UPLANDS"
17493.346327882|124000|"42"|"DNR UPLANDS"
37.3545776239539|0|"44"|"DNR UPLANDS"
33.9650304115164|0|"45"|"DNR UPLANDS"
46.6543687467052|0|"47"|"DNR UPLANDS"
1.10844088526092|0|"48"|"DNR UPLANDS"
2.25866785453214|0|"49"|"DNR UPLANDS"
14036.4940708111|76085500|"5"|"DNR UPLANDS"
590.685712196238|0|"6"|"DNR UPLANDS"
92804.0486787216|24957248|"7"|"DNR UPLANDS"
251.958529100136|0|"8"|"DNR UPLANDS"
29529.7323340147|27176692|"9"|"DNR UPLANDS"
0.390918084815544|0|"1"|"FEDERAL"
1663.4302966363|0|"10"|"FEDERAL"
567839.354895612|0|"12"|"FEDERAL"
184256.781888618|0|"13"|"FEDERAL"
272534.985175794|0|"14"|"FEDERAL"
37055.0779135367|0|"15"|"FEDERAL"
49655.3628973091|0|"16"|"FEDERAL"
1152.88630493736|0|"18"|"FEDERAL"
3803.32045992578|0|"19"|"FEDERAL"
38032.3137082981|0|"2"|"FEDERAL"
103399.608168865|0|"20"|"FEDERAL"
390.517298045242|0|"22"|"FEDERAL"
1527.72386508253|0|"23"|"FEDERAL"
281970.54138745|0|"24"|"FEDERAL"
140.281354083409|0|"26"|"FEDERAL"
13442.4007595999|0|"28"|"FEDERAL"
5.04536301533823|0|"29"|"FEDERAL"
41862.5605250974|0|"31"|"FEDERAL"
34067.3734760824|0|"35"|"FEDERAL"
4.89404936492963|0|"36"|"FEDERAL"
28.736843638179|0|"38"|"FEDERAL"
285707.500735702|0|"39"|"FEDERAL"
651.954889066621|0|"40"|"FEDERAL"
186246.390594685|0|"42"|"FEDERAL"
0.0346757223160574|0|"44"|"FEDERAL"
99.4514816744434|0|"49"|"FEDERAL"
17844.0486341411|0|"5"|"FEDERAL"
874.092839084125|0|"6"|"FEDERAL"
378589.367150323|0|"7"|"FEDERAL"
48012.3850072375|0|"8"|"FEDERAL"
55528.2958793202|0|"9"|"FEDERAL"
203.34614118441|0|"1"|"HABITAT AND PASSIVE RECREATION"
50037.7685015004|45014417.05|"10"|"HABITAT AND PASSIVE RECREATION"
73.6749956939101|0|"11"|"HABITAT AND PASSIVE RECREATION"
29137.6945450157|46071448.83|"12"|"HABITAT AND PASSIVE RECREATION"
61644.2468998806|40468047.77|"13"|"HABITAT AND PASSIVE RECREATION"
20537.0939939372|20200138.63|"14"|"HABITAT AND PASSIVE RECREATION"
1350.60036081415|69317.74|"15"|"HABITAT AND PASSIVE RECREATION"
8730.72462580517|1182000|"16"|"HABITAT AND PASSIVE RECREATION"
27.3126584077413|0|"17"|"HABITAT AND PASSIVE RECREATION"
1190.39717071703|242500|"18"|"HABITAT AND PASSIVE RECREATION"
39224.2069166166|16734665.44|"19"|"HABITAT AND PASSIVE RECREATION"
578.611402472112|2278603.57|"2"|"HABITAT AND PASSIVE RECREATION"
4311.64596195947|6998810.24|"20"|"HABITAT AND PASSIVE RECREATION"
2714.8411949585|0|"21"|"HABITAT AND PASSIVE RECREATION"
3381.10226028804|0|"22"|"HABITAT AND PASSIVE RECREATION"
15226.8604272771|30350|"23"|"HABITAT AND PASSIVE RECREATION"
195306.027378899|26524657.78|"24"|"HABITAT AND PASSIVE RECREATION"
3.56153542258147|0|"25"|"HABITAT AND PASSIVE RECREATION"
11230.1508086554|10654442.16|"26"|"HABITAT AND PASSIVE RECREATION"
2023.25688019428|610020|"27"|"HABITAT AND PASSIVE RECREATION"
4267.61352054041|0|"28"|"HABITAT AND PASSIVE RECREATION"
37.9060574311768|0|"29"|"HABITAT AND PASSIVE RECREATION"
78.1206818617666|72312|"3"|"HABITAT AND PASSIVE RECREATION"
1015.1922143767|310|"30"|"HABITAT AND PASSIVE RECREATION"
